STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
US1TXBND047,29.7473,-98.8643,461.5,8/12/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/13/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/14/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/15/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/16/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/17/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/18/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/19/14,,,1.7,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/20/14,,,0.48,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/21/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/22/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/23/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/24/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/25/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/26/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/27/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/28/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/29/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/30/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,8/31/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/1/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/2/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/3/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/4/14,,,0.37,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/5/14,,,0.34,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/6/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/7/14,,,1.67,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/8/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/9/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/10/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/11/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/12/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/13/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/14/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/15/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/16/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/17/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/18/14,,,0.3,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/19/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/20/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/21/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/22/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/23/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/24/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/25/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/26/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/27/14,,,1,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/28/14,,,0.3,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/29/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,9/30/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/1/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/2/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/3/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/4/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/5/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/6/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/7/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/8/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/9/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/10/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/11/14,,,,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/12/14,,,1.42,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/13/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/14/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/15/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/16/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/17/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/18/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/19/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/20/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/21/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/22/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/23/14,,,0.09,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/24/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/25/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/26/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/27/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/28/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/29/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/30/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,10/31/14,,,0.96,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/1/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/2/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/3/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/4/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/5/14,,,1.64,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/6/14,,,1.23,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/7/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/8/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/9/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/10/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/11/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/12/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/13/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/14/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/16/14,,,0.05,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/17/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/18/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/19/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/20/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/21/14,,,0.02,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/22/14,,,0.14,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/23/14,,,0.54,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/24/14,,,0.01,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/25/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/26/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/27/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/28/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/29/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,11/30/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/1/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/2/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/3/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/4/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/5/14,,,0.09,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/6/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/7/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/8/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/9/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/10/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/11/14,,,0.06,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/12/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/13/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/14/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/15/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/16/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/17/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/18/14,,,0.3,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/19/14,,,0.12,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/20/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/21/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/22/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/23/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/24/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/25/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/26/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/27/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/28/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/29/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,12/30/14,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/1/15,,,0.5,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/2/15,,,0.1,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/3/15,,,0.55,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/4/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/6/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/7/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/8/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/9/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/10/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/11/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/12/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/13/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/14/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/15/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/16/15,,,0,,,,,,,,,,,
US1TXBND047,29.7473,-98.8643,461.5,1/17/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,4/18/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,5/13/14,,,1.88,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,7/15/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,7/18/14,,,2.45,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,8/13/14,,,1,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/5/14,,,0.32,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/7/14,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/13/14,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/15/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/17/14,,,0.13,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/18/14,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/19/14,,,0.22,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/21/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/22/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/24/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/26/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/27/14,,,0.81,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,9/28/14,,,0.14,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/7/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/10/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/11/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/14/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/15/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/20/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/21/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/22/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/23/14,,,0.12,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/25/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/26/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/28/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/29/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/30/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,10/31/14,,,1.25,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/3/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/4/14,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/5/14,,,3.35,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/6/14,,,1.6,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/7/14,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/8/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/9/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/10/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/11/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/12/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/13/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/14/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/15/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/16/14,,,0.07,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/17/14,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/18/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/20/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/21/14,,,0.1,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/22/14,,,0.65,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/23/14,,,0.52,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/24/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/25/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/26/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/27/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/28/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/29/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,11/30/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/1/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/2/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/3/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/4/14,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/5/14,,,0.11,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/6/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/7/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/8/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/9/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/10/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/11/14,,,0.04,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/12/14,,,0.23,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/13/14,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/14/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/15/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/16/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/17/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/18/14,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/19/14,,,0.2,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/20/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/21/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/22/14,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/23/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/24/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/25/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/26/14,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/27/14,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/28/14,,,0.31,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/30/14,,,0.04,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,12/31/14,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/1/15,,,0.04,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/2/15,,,0.07,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/3/15,,,0.74,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/4/15,,,0.01,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/5/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/6/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/7/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/8/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/9/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/10/15,,,0.21,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/11/15,,,0.33,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/12/15,,,0.01,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/13/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/14/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/15/15,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/16/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/17/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/18/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/19/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/20/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/21/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/22/15,,,1.75,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/23/15,,,0.44,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/24/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/25/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/26/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/27/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/28/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/29/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/30/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,1/31/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/1/15,,,0.33,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/2/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/3/15,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/4/15,,,0.37,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/5/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/6/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/7/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/8/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/9/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/10/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/11/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/12/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/13/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/14/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/15/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/16/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/17/15,,,0.11,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/19/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/20/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/21/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/22/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/23/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/24/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/25/15,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/26/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/27/15,,,0,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,2/28/15,,,0.07,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,3/1/15,,,0.16,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,3/2/15,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,3/3/15,,,0.02,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,3/4/15,,,0.03,,,,,,,,,,,
US1TXBXR188,29.4692,-98.5883,258.8,3/5/15,,,0,,,,,,,,,,,
